date,power,total_power
2023-01-04T15:30:00.000000,0.0,1.227993085802055
2023-01-04T15:45:00.000000,0.0,1.2652663536525843
2023-01-04T16:00:00.000000,0.0,1.30315030886715
2023-01-04T16:15:00.000000,0.0,1.3080069110563124
2023-01-04T16:30:00.000000,0.0,1.3057219669401472
2023-01-04T16:45:00.000000,0.0,1.2953897249052924
2023-01-04T17:00:00.000000,0.0,1.4223376679277144
2023-01-04T17:15:00.000000,0.0,1.4277993935398487
2023-01-04T17:30:00.000000,0.0,1.4267449326414012
2023-01-04T17:45:00.000000,0.0,1.4224083386773312
2023-01-04T18:00:00.000000,0.0,1.5804514040936388
2023-01-04T18:15:00.000000,0.0,1.5938751985486759
2023-01-04T18:30:00.000000,0.0,1.602292806043161
2023-01-04T18:45:00.000000,0.0,1.6084574039159765
2023-01-04T19:00:00.000000,1.25,1.610436955000779
2023-01-04T19:15:00.000000,1.25,1.6113750840928214
2023-01-04T19:30:00.000000,1.25,1.611613182216254
2023-01-04T19:45:00.000000,1.25,1.6130234338098628
2023-01-04T20:00:00.000000,1.25,1.6282438333502955
2023-01-04T20:15:00.000000,1.25,1.6507790997388454
2023-01-04T20:30:00.000000,1.25,1.6750872744593002
2023-01-04T20:45:00.000000,1.25,1.69716835081822
2023-01-04T21:00:00.000000,1.25,1.7152161958160903
2023-01-04T21:15:00.000000,1.25,1.7323223864719017
2023-01-04T21:30:00.000000,1.25,1.746934390311985
2023-01-04T21:45:00.000000,1.25,1.7771480564723443
2023-01-04T22:00:00.000000,0.0,1.797369708223761
2023-01-04T22:15:00.000000,0.0,1.8181290205773843
2023-01-04T22:30:00.000000,0.0,1.838020003879666
2023-01-04T22:45:00.000000,0.0,1.8576967242370246
2023-01-04T23:00:00.000000,0.0,1.8629462485521735
2023-01-04T23:15:00.000000,0.0,1.8681063495585761
2023-01-04T23:30:00.000000,0.0,1.8731665354425588
2023-01-04T23:45:00.000000,0.0,1.8781824310540998
2023-01-05T00:00:00.000000,0.0,1.932558894526121
2023-01-05T00:15:00.000000,0.0,1.9310925568701984
2023-01-05T00:30:00.000000,0.0,1.928268573852589
2023-01-05T00:45:00.000000,0.0,1.9248561091730094
2023-01-05T01:00:00.000000,0.0,1.9284932207195757
2023-01-05T01:15:00.000000,0.0,1.9307902234003111
2023-01-05T01:30:00.000000,0.0,1.9320386663767288
2023-01-05T01:45:00.000000,0.0,1.9324946254931532
2023-01-05T02:00:00.000000,0.0,1.9251939290953872
2023-01-05T02:15:00.000000,0.0,1.9179761239248396
2023-01-05T02:30:00.000000,0.0,1.9108040813338079
2023-01-05T02:45:00.000000,0.0,1.9036551850790002
2023-01-05T03:00:00.000000,0.0,1.8939480900577121
2023-01-05T03:15:00.000000,0.0,1.8841647636953007
2023-01-05T03:30:00.000000,0.0,1.8743509812732835
2023-01-05T03:45:00.000000,0.0,1.8645186963773943
2023-01-05T04:00:00.000000,0.0,1.862340250993045
2023-01-05T04:15:00.000000,0.0,1.8601667519806928
2023-01-05T04:30:00.000000,0.0,1.8581922380560434
2023-01-05T04:45:00.000000,0.0,1.8560871705395283
2023-01-05T05:00:00.000000,0.0,1.8468122714036364
2023-01-05T05:15:00.000000,0.0,1.8376595622114225
2023-01-05T05:30:00.000000,0.0,1.8286148423501243
2023-01-05T05:45:00.000000,0.0,1.8195544115164939
2023-01-05T06:00:00.000000,0.0,1.805106763847343
2023-01-05T06:15:00.000000,0.0,1.7902970969098833
2023-01-05T06:30:00.000000,0.0,1.7758450435833275
2023-01-05T06:45:00.000000,0.0,1.761688923000493
2023-01-05T07:00:00.000000,0.0,1.7484686563174312
2023-01-05T07:15:00.000000,0.0,1.7126701819692627
2023-01-05T07:30:00.000000,0.0,1.6824754641286537
2023-01-05T07:45:00.000000,0.0,1.6563494267765633
2023-01-05T08:00:00.000000,0.0,1.6355117275665365
2023-01-05T08:15:00.000000,0.0,1.6135297611528299
2023-01-05T08:30:00.000000,0.0,1.5919692777768546
2023-01-05T08:45:00.000000,0.0,1.5702697891323514
2023-01-05T09:00:00.000000,0.0,1.539484158489332
2023-01-05T09:15:00.000000,0.0,1.5071517443997444
2023-01-05T09:30:00.000000,0.0,1.4772835748234245
2023-01-05T09:45:00.000000,0.0,1.4490181613679205
2023-01-05T10:00:00.000000,0.0,1.4447987615466351
2023-01-05T10:15:00.000000,0.0,1.4437873809795567
2023-01-05T10:30:00.000000,0.0,1.4446184034463903
2023-01-05T10:45:00.000000,0.0,1.4442897637837158
2023-01-05T11:00:00.000000,0.0,1.424966838438581
2023-01-05T11:15:00.000000,0.0,1.4045662749693477
2023-01-05T11:30:00.000000,0.0,1.3881797640376026
2023-01-05T11:45:00.000000,0.0,1.3739857337784729
2023-01-05T12:00:00.000000,0.0,1.3593638190832293
2023-01-05T12:15:00.000000,0.0,1.3478935885950396
2023-01-05T12:30:00.000000,0.0,1.338375129555388
2023-01-05T12:45:00.000000,0.0,1.3265848036718166
2023-01-05T13:00:00.000000,0.0,1.3134709844560382
2023-01-05T13:15:00.000000,0.0,1.3021199207044467
2023-01-05T13:30:00.000000,0.0,1.2902736543929567
2023-01-05T13:45:00.000000,0.0,1.2782661269111202
2023-01-05T14:00:00.000000,0.0,1.2731849124701793
2023-01-05T14:15:00.000000,0.0,1.270579109047156
2023-01-05T14:30:00.000000,0.0,1.2745496456142547
2023-01-05T14:45:00.000000,0.0,1.2823849461405104
2023-01-05T15:00:00.000000,0.0,1.2888231056506252
2023-01-05T15:15:00.000000,0.0,1.2995430063634628
2023-01-05T15:30:00.000000,0.0,1.3118213396197804
2023-01-05T15:45:00.000000,0.0,1.3250022971943203
2023-01-05T16:00:00.000000,0.0,1.3379659083091824
2023-01-05T16:15:00.000000,0.0,1.3499320522376232
2023-01-05T16:30:00.000000,0.0,1.3555777513026885
2023-01-05T16:45:00.000000,0.0,1.3572583325587038
2023-01-05T17:00:00.000000,0.0,1.3614753983946535
2023-01-05T17:15:00.000000,0.0,1.3642310556423427
2023-01-05T17:30:00.000000,0.0,1.365936295330314
2023-01-05T17:45:00.000000,0.0,1.3670377416865116
2023-01-05T18:00:00.000000,0.0,1.3629372027740942
2023-01-05T18:15:00.000000,0.0,1.3587097164185102
2023-01-05T18:30:00.000000,0.0,1.3544252516077435
2023-01-05T18:45:00.000000,0.0,1.350059996709153
2023-01-05T19:00:00.000000,1.25,1.3480794922825396
2023-01-05T19:15:00.000000,1.25,1.3460808276781007
2023-01-05T19:30:00.000000,1.25,1.344061170524158
2023-01-05T19:45:00.000000,1.25,1.342049750820691
2023-01-05T20:00:00.000000,1.25,1.348437217020073
2023-01-05T20:15:00.000000,1.25,1.3550861298144525
2023-01-05T20:30:00.000000,1.25,1.3617430230112229
2023-01-05T20:45:00.000000,1.25,1.3684812292265938
2023-01-05T21:00:00.000000,1.25,1.3579739028763977
2023-01-05T21:15:00.000000,1.25,1.3478294411972072
2023-01-05T21:30:00.000000,1.25,1.3378628731884927
2023-01-05T21:45:00.000000,1.25,1.329696593084823
2023-01-05T22:00:00.000000,0.0,1.3369904031908078
2023-01-05T22:15:00.000000,0.0,1.3458108456211566
2023-01-05T22:30:00.000000,0.0,1.3548986085128736
2023-01-05T22:45:00.000000,0.0,1.3643522869375788
2023-01-05T23:00:00.000000,0.0,1.3702201624656354
2023-01-05T23:15:00.000000,0.0,1.378074430889876
2023-01-05T23:30:00.000000,0.0,1.385985784639083
2023-01-05T23:45:00.000000,0.0,1.3933204086770314
2023-01-06T00:00:00.000000,0.0,1.3651476347143106
2023-01-06T00:15:00.000000,0.0,1.3426166756640936
2023-01-06T00:30:00.000000,0.0,1.3202678820897367
2023-01-06T00:45:00.000000,0.0,1.2967462567293915
2023-01-06T01:00:00.000000,0.0,1.2916504902882142
2023-01-06T01:15:00.000000,0.0,1.2879725829665738
2023-01-06T01:30:00.000000,0.0,1.2845629103761682
